,EMPRESA_ID,RAZAO SOCIAL,NOME FANTASIA,ENDERECO,ENDERECO NUMERO,ENDERECO COMPLEMENTO,BAIRRO,CIDADE,ESTADO,CEP,TAMANHO,CAPITAL SOCIAL,FATURAMENTO,FUNCIONARIOS,DATA DE ABERTURA,TIPO DE UNIDADE,SITUACAO,ATIVIDADE PRINCIPAL,NATUREZA JURIDICA,TELEFONE 1,TELEFONE 2,TELEFONE 3,TELEFONE 4,TELEFONE 5,WEBSITE 1,WEBSITE 2,WEBSITE 3,WEBSITE 4,WEBSITE 5
3366,EMPRESA_ID_703,EMPRESA 703,NOME FANTASIA 703,ENDERECO 703,NUMERO 703,COMPLEMENTO 703,BAIRRO 703,DIADEMA,SP,CEP 703,PEQUENO,"R$ 2,5 M - R$ 10 M",4400000100.0,51 - 200,01/01/1970,MATRIZ,ATIVA,Fabricação de resinas termoplásticas,Empresa Privada,TELEFONE 1_EMPRESA_703,TELEFONE 2_EMPRESA_703,TELEFONE 3_EMPRESA_703,TELEFONE 4_EMPRESA_703,TELEFONE 5_EMPRESA_703,WEBSITE 1_EMPRESA_703,,,,
3367,EMPRESA_ID_704,EMPRESA 704,NOME FANTASIA 704,ENDERECO 704,NUMERO 704,COMPLEMENTO 704,BAIRRO 704,RECIFE,PE,CEP 704,MEDIO,"R$ 501 - R$ 2,5 M",480000100.0,51 - 200,09/20/1993,MATRIZ,ATIVA,Comércio atacadista de medicamentos e drogas de uso humano,Empresa Privada,TELEFONE 1_EMPRESA_704,TELEFONE 2_EMPRESA_704,TELEFONE 3_EMPRESA_704,TELEFONE 4_EMPRESA_704,TELEFONE 5_EMPRESA_704,WEBSITE 1_EMPRESA_704,WEBSITE 2_EMPRESA_704,WEBSITE 3_EMPRESA_704,WEBSITE 4_EMPRESA_704,WEBSITE 5_EMPRESA_704
3368,EMPRESA_ID_705,EMPRESA 705,NOME FANTASIA 705,ENDERECO 705,NUMERO 705,COMPLEMENTO 705,BAIRRO 705,SAO PAULO,SP,CEP 705,PEQUENO,"R$ 501 - R$ 2,5 M",18000100.0,11 - 50,05/23/2012,MATRIZ,ATIVA,Serviços de engenharia,Cooperativa e Consórcio,TELEFONE 1_EMPRESA_705,TELEFONE 2_EMPRESA_705,,,,,,,,
3369,EMPRESA_ID_706,EMPRESA 706,NOME FANTASIA 706,ENDERECO 706,NUMERO 706,COMPLEMENTO 706,BAIRRO 706,SAO PAULO,SP,CEP 706,PEQUENO,R$ 10 M - R$ 50 M,1100000100.0,51 - 200,01/01/1970,MATRIZ,ATIVA,"Comércio atacadista de máquinas e equipamentos para uso industrial, partes e peças",Empresa Privada,TELEFONE 1_EMPRESA_706,TELEFONE 2_EMPRESA_706,TELEFONE 3_EMPRESA_706,TELEFONE 4_EMPRESA_706,,WEBSITE 1_EMPRESA_706,,,,
3370,EMPRESA_ID_707,EMPRESA 707,NOME FANTASIA 707,ENDERECO 707,NUMERO 707,COMPLEMENTO 707,BAIRRO 707,SAO PAULO,SP,CEP 707,MEDIO,R$ 10 M - R$ 50 M,30000000100.0,11 - 50,01/01/1970,MATRIZ,ATIVA,Transporte metroviário,Empresa Privada,TELEFONE 1_EMPRESA_707,TELEFONE 2_EMPRESA_707,TELEFONE 3_EMPRESA_707,TELEFONE 4_EMPRESA_707,TELEFONE 5_EMPRESA_707,WEBSITE 1_EMPRESA_707,WEBSITE 2_EMPRESA_707,WEBSITE 3_EMPRESA_707,,
3371,EMPRESA_ID_708,EMPRESA 708,NOME FANTASIA 708,ENDERECO 708,NUMERO 708,COMPLEMENTO 708,BAIRRO 708,SAO PAULO,SP,CEP 708,MICRO,R$ 51K - R$ 250 K,260000100.0,11 - 50,01/19/2005,MATRIZ,ATIVA,"Suporte técnico, manutenção e outros serviços em tecnologia da informação",Empresa Privada,TELEFONE 1_EMPRESA_708,TELEFONE 2_EMPRESA_708,TELEFONE 3_EMPRESA_708,TELEFONE 4_EMPRESA_708,TELEFONE 5_EMPRESA_708,WEBSITE 1_EMPRESA_708,WEBSITE 2_EMPRESA_708,WEBSITE 3_EMPRESA_708,,
3372,EMPRESA_ID_709,EMPRESA 709,NOME FANTASIA 709,ENDERECO 709,NUMERO 709,COMPLEMENTO 709,BAIRRO 709,SAO PAULO,SP,CEP 709,MEDIO,"R$ 2,5 M - R$ 10 M",4400000100.0,51 - 200,11/22/1990,MATRIZ,ATIVA,Locação de mão de obra temporária,Empresa Privada,TELEFONE 1_EMPRESA_709,TELEFONE 2_EMPRESA_709,TELEFONE 3_EMPRESA_709,TELEFONE 4_EMPRESA_709,TELEFONE 5_EMPRESA_709,WEBSITE 1_EMPRESA_709,WEBSITE 2_EMPRESA_709,WEBSITE 3_EMPRESA_709,WEBSITE 4_EMPRESA_709,
3373,EMPRESA_ID_71,EMPRESA 71,NOME FANTASIA 71,ENDERECO 71,NUMERO 71,COMPLEMENTO 71,BAIRRO 71,SAO PAULO,SP,CEP 71,PEQUENO,R$ 0 - R$ 50 K,260000100.0,11 - 50,01/01/1970,MATRIZ,ATIVA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Empresa Privada,TELEFONE 1_EMPRESA_71,TELEFONE 2_EMPRESA_71,TELEFONE 3_EMPRESA_71,TELEFONE 4_EMPRESA_71,TELEFONE 5_EMPRESA_71,WEBSITE 1_EMPRESA_71,,,,
3374,EMPRESA_ID_710,EMPRESA 710,NOME FANTASIA 710,ENDERECO 710,NUMERO 710,COMPLEMENTO 710,BAIRRO 710,MAFRA,SC,CEP 710,PEQUENO,R$ 0 - R$ 50 K,18000100.0,0 - 3,05/31/1993,MATRIZ,ATIVA,Fabricação de móveis com predominância de madeira,Empresa Privada,TELEFONE 1_EMPRESA_710,TELEFONE 2_EMPRESA_710,TELEFONE 3_EMPRESA_710,TELEFONE 4_EMPRESA_710,TELEFONE 5_EMPRESA_710,WEBSITE 1_EMPRESA_710,WEBSITE 2_EMPRESA_710,,,
3375,EMPRESA_ID_711,EMPRESA 711,NOME FANTASIA 711,ENDERECO 711,NUMERO 711,COMPLEMENTO 711,BAIRRO 711,COTIA,SP,CEP 711,PEQUENO,"R$ 2,5 M - R$ 10 M",1700000100.0,51 - 200,05/26/2008,MATRIZ,ATIVA,Fabricação de medicamentos para uso veterinário,Empresa Privada,TELEFONE 1_EMPRESA_711,TELEFONE 2_EMPRESA_711,,,,WEBSITE 1_EMPRESA_711,,,,
3376,EMPRESA_ID_712,EMPRESA 712,NOME FANTASIA 712,ENDERECO 712,NUMERO 712,COMPLEMENTO 712,BAIRRO 712,SAO PAULO,SP,CEP 712,PEQUENO,R$ 0 - R$ 50 K,4400000100.0,51 - 200,02/20/2009,MATRIZ,ATIVA,"Suporte técnico, manutenção e outros serviços em tecnologia da informação",Empresa Privada,TELEFONE 1_EMPRESA_712,TELEFONE 2_EMPRESA_712,TELEFONE 3_EMPRESA_712,,,WEBSITE 1_EMPRESA_712,,,,
3377,EMPRESA_ID_713,EMPRESA 713,NOME FANTASIA 713,ENDERECO 713,NUMERO 713,COMPLEMENTO 713,BAIRRO 713,SAO PAULO,SP,CEP 713,MEDIO,"R$ 501 - R$ 2,5 M",400000100.0,11 - 50,04/28/1998,MATRIZ,ATIVA,Edição de revistas,Empresa Privada,TELEFONE 1_EMPRESA_713,TELEFONE 2_EMPRESA_713,TELEFONE 3_EMPRESA_713,TELEFONE 4_EMPRESA_713,TELEFONE 5_EMPRESA_713,WEBSITE 1_EMPRESA_713,,,,
3378,EMPRESA_ID_714,EMPRESA 714,NOME FANTASIA 714,ENDERECO 714,NUMERO 714,COMPLEMENTO 714,BAIRRO 714,SAO PAULO,SP,CEP 714,PEQUENO,"R$ 501 - R$ 2,5 M",800000100.0,51 - 200,01/01/1970,FILIAL,ATIVA,Comércio varejista de tecidos,Empresa Privada,TELEFONE 1_EMPRESA_714,,,,,WEBSITE 1_EMPRESA_714,,,,
3379,EMPRESA_ID_715,EMPRESA 715,NOME FANTASIA 715,ENDERECO 715,NUMERO 715,COMPLEMENTO 715,BAIRRO 715,SAO PAULO,SP,CEP 715,DEMAIS,R$ 51K - R$ 250 K,330000100.0,4 - 10,05/22/1972,MATRIZ,BAIXADA,Educação superior - graduação,Empresa Privada,TELEFONE 1_EMPRESA_715,TELEFONE 2_EMPRESA_715,,,,,,,,
3380,EMPRESA_ID_716,EMPRESA 716,NOME FANTASIA 716,ENDERECO 716,NUMERO 716,COMPLEMENTO 716,BAIRRO 716,RIO LARGO,AL,CEP 716,MICRO,"R$ 2,5 M - R$ 10 M",60000100.0,11 - 50,09/19/2012,FILIAL,ATIVA,Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente,Empresa Privada,TELEFONE 1_EMPRESA_716,,,,,,,,,
3381,EMPRESA_ID_717,EMPRESA 717,NOME FANTASIA 717,ENDERECO 717,NUMERO 717,COMPLEMENTO 717,BAIRRO 717,SAO PAULO,SP,CEP 717,PEQUENO,R$ 51K - R$ 250 K,60000100.0,11 - 50,01/01/1970,MATRIZ,ATIVA,Comércio atacadista de produtos alimentícios em geral,Empresa Privada,TELEFONE 1_EMPRESA_717,TELEFONE 2_EMPRESA_717,TELEFONE 3_EMPRESA_717,,,WEBSITE 1_EMPRESA_717,,,,
3382,EMPRESA_ID_718,EMPRESA 718,NOME FANTASIA 718,ENDERECO 718,NUMERO 718,COMPLEMENTO 718,BAIRRO 718,CACAPAVA,SP,CEP 718,PEQUENO,R$ 251 - R$ 500 K,18000100.0,4 - 10,06/25/1997,MATRIZ,ATIVA,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde",Empresa Privada,TELEFONE 1_EMPRESA_718,TELEFONE 2_EMPRESA_718,,,,,,,,
3383,EMPRESA_ID_719,EMPRESA 719,NOME FANTASIA 719,ENDERECO 719,NUMERO 719,COMPLEMENTO 719,BAIRRO 719,SAO PAULO,SP,CEP 719,DEMAIS,"R$ 501 - R$ 2,5 M",260000100.0,11 - 50,08/22/2014,FILIAL,ATIVA,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética",Empresa Privada,TELEFONE 1_EMPRESA_719,TELEFONE 2_EMPRESA_719,,,,,,,,
3384,EMPRESA_ID_72,EMPRESA 72,NOME FANTASIA 72,ENDERECO 72,NUMERO 72,COMPLEMENTO 72,BAIRRO 72,SAO PAULO,SP,CEP 72,DEMAIS,"R$ 501 - R$ 2,5 M",18000100.0,0 - 3,01/01/1970,MATRIZ,BAIXADA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,Empresa Privada,TELEFONE 1_EMPRESA_72,TELEFONE 2_EMPRESA_72,TELEFONE 3_EMPRESA_72,TELEFONE 4_EMPRESA_72,TELEFONE 5_EMPRESA_72,WEBSITE 1_EMPRESA_72,,,,
3385,EMPRESA_ID_720,EMPRESA 720,NOME FANTASIA 720,ENDERECO 720,NUMERO 720,COMPLEMENTO 720,BAIRRO 720,PRAIA GRANDE,SP,CEP 720,MICRO,R$ 50 M - R$ 100 M,7500000100.0,201 - 500,01/01/1970,MATRIZ,ATIVA,Tecelagem de fios de algodão,Empresa Privada,TELEFONE 1_EMPRESA_720,TELEFONE 2_EMPRESA_720,TELEFONE 3_EMPRESA_720,TELEFONE 4_EMPRESA_720,TELEFONE 5_EMPRESA_720,WEBSITE 1_EMPRESA_720,,,,
3386,EMPRESA_ID_721,EMPRESA 721,NOME FANTASIA 721,ENDERECO 721,NUMERO 721,COMPLEMENTO 721,BAIRRO 721,CARAPICUIBA,SP,CEP 721,MEDIO,"R$ 501 - R$ 2,5 M",3800000100.0,51 - 200,11/13/1998,MATRIZ,ATIVA,Fabricação de produtos de panificação industrial,Empresa Privada,TELEFONE 1_EMPRESA_721,TELEFONE 2_EMPRESA_721,TELEFONE 3_EMPRESA_721,TELEFONE 4_EMPRESA_721,TELEFONE 5_EMPRESA_721,WEBSITE 1_EMPRESA_721,WEBSITE 2_EMPRESA_721,,,
3387,EMPRESA_ID_722,EMPRESA 722,NOME FANTASIA 722,ENDERECO 722,NUMERO 722,COMPLEMENTO 722,BAIRRO 722,BARUERI,SP,CEP 722,PEQUENO,"R$ 501 - R$ 2,5 M",2600000100.0,51 - 200,01/01/1970,MATRIZ,ATIVA,Fabricação de outros produtos de metal não especificados anteriormente,Empresa Privada,TELEFONE 1_EMPRESA_722,,,,,,,,,
3388,EMPRESA_ID_723,EMPRESA 723,NOME FANTASIA 723,ENDERECO 723,NUMERO 723,COMPLEMENTO 723,BAIRRO 723,DIADEMA,SP,CEP 723,PEQUENO,R$ 0 - R$ 50 K,400000100.0,51 - 200,04/22/1988,MATRIZ,ATIVA,Fundição de metais não ferrosos e suas ligas,Empresa Privada,TELEFONE 1_EMPRESA_723,TELEFONE 2_EMPRESA_723,TELEFONE 3_EMPRESA_723,TELEFONE 4_EMPRESA_723,TELEFONE 5_EMPRESA_723,WEBSITE 1_EMPRESA_723,,,,
3389,EMPRESA_ID_724,EMPRESA 724,NOME FANTASIA 724,ENDERECO 724,NUMERO 724,COMPLEMENTO 724,BAIRRO 724,SAO PAULO,SP,CEP 724,MICRO,"R$ 501 - R$ 2,5 M",2000000100.0,51 - 200,04/27/2011,MATRIZ,ATIVA,Desenvolvimento e licenciamento de programas de computador customizáveis,Empresa Privada,TELEFONE 1_EMPRESA_724,,,,,,,,,
3390,EMPRESA_ID_725,EMPRESA 725,NOME FANTASIA 725,ENDERECO 725,NUMERO 725,COMPLEMENTO 725,BAIRRO 725,SAO PAULO,SP,CEP 725,MICRO,"R$ 501 - R$ 2,5 M",3200000100.0,51 - 200,01/01/1970,MATRIZ,ATIVA,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde",Empresa Privada,TELEFONE 1_EMPRESA_725,TELEFONE 2_EMPRESA_725,,,,,,,,
3391,EMPRESA_ID_726,EMPRESA 726,NOME FANTASIA 726,ENDERECO 726,NUMERO 726,COMPLEMENTO 726,BAIRRO 726,BRASILIA,DF,CEP 726,MICRO,R$ 251 - R$ 500 K,3800000100.0,51 - 200,01/01/1970,MATRIZ,ATIVA,Atividades de organizações religiosas ou filosóficas,Sem fins lucrativos,TELEFONE 1_EMPRESA_726,TELEFONE 2_EMPRESA_726,TELEFONE 3_EMPRESA_726,TELEFONE 4_EMPRESA_726,TELEFONE 5_EMPRESA_726,WEBSITE 1_EMPRESA_726,,,,
3392,EMPRESA_ID_727,EMPRESA 727,NOME FANTASIA 727,ENDERECO 727,NUMERO 727,COMPLEMENTO 727,BAIRRO 727,SANTA ISABEL,SP,CEP 727,MEDIO,R$ 10 M - R$ 50 M,130000100.0,11 - 50,07/29/1966,MATRIZ,ATIVA,Tecelagem de fios de fibras artificiais e sintéticas,Empresa Privada,TELEFONE 1_EMPRESA_727,TELEFONE 2_EMPRESA_727,TELEFONE 3_EMPRESA_727,TELEFONE 4_EMPRESA_727,TELEFONE 5_EMPRESA_727,WEBSITE 1_EMPRESA_727,WEBSITE 2_EMPRESA_727,,,
3393,EMPRESA_ID_728,EMPRESA 728,NOME FANTASIA 728,ENDERECO 728,NUMERO 728,COMPLEMENTO 728,BAIRRO 728,SAO PAULO,SP,CEP 728,PEQUENO,"R$ 501 - R$ 2,5 M",1700000100.0,51 - 200,03/23/1984,MATRIZ,ATIVA,"Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida",Empresa Privada,TELEFONE 1_EMPRESA_728,TELEFONE 2_EMPRESA_728,TELEFONE 3_EMPRESA_728,TELEFONE 4_EMPRESA_728,TELEFONE 5_EMPRESA_728,WEBSITE 1_EMPRESA_728,WEBSITE 2_EMPRESA_728,WEBSITE 3_EMPRESA_728,WEBSITE 4_EMPRESA_728,WEBSITE 5_EMPRESA_728
3394,EMPRESA_ID_729,EMPRESA 729,NOME FANTASIA 729,ENDERECO 729,NUMERO 729,COMPLEMENTO 729,BAIRRO 729,SAO PAULO,SP,CEP 729,PEQUENO,R$ 251 - R$ 500 K,60000100.0,11 - 50,12/22/2008,MATRIZ,ATIVA,Desenvolvimento de programas de computador sob encomenda,Empresa Privada,TELEFONE 1_EMPRESA_729,TELEFONE 2_EMPRESA_729,TELEFONE 3_EMPRESA_729,,,WEBSITE 1_EMPRESA_729,,,,
3395,EMPRESA_ID_73,EMPRESA 73,NOME FANTASIA 73,ENDERECO 73,NUMERO 73,COMPLEMENTO 73,BAIRRO 73,DIADEMA,SP,CEP 73,PEQUENO,R$ 0 - R$ 50 K,60000100.0,11 - 50,01/01/1970,MATRIZ,ATIVA,Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente,Empresa Privada,TELEFONE 1_EMPRESA_73,TELEFONE 2_EMPRESA_73,TELEFONE 3_EMPRESA_73,TELEFONE 4_EMPRESA_73,TELEFONE 5_EMPRESA_73,WEBSITE 1_EMPRESA_73,WEBSITE 2_EMPRESA_73,,,
3396,EMPRESA_ID_730,EMPRESA 730,NOME FANTASIA 730,ENDERECO 730,NUMERO 730,COMPLEMENTO 730,BAIRRO 730,SAO PAULO,SP,CEP 730,MEDIO,R$ 51K - R$ 250 K,400000100.0,51 - 200,03/20/2003,MATRIZ,ATIVA,Outras atividades de telecomunicações não especificadas anteriormente,Empresa Privada,TELEFONE 1_EMPRESA_730,TELEFONE 2_EMPRESA_730,TELEFONE 3_EMPRESA_730,TELEFONE 4_EMPRESA_730,TELEFONE 5_EMPRESA_730,WEBSITE 1_EMPRESA_730,,,,
3397,EMPRESA_ID_731,EMPRESA 731,NOME FANTASIA 731,ENDERECO 731,NUMERO 731,COMPLEMENTO 731,BAIRRO 731,SAO PAULO,SP,CEP 731,MEDIO,R$ 51K - R$ 250 K,130000100.0,11 - 50,05/31/1985,MATRIZ,ATIVA,Comércio atacadista de equipamentos de informática,Empresa Privada,TELEFONE 1_EMPRESA_731,TELEFONE 2_EMPRESA_731,TELEFONE 3_EMPRESA_731,TELEFONE 4_EMPRESA_731,,WEBSITE 1_EMPRESA_731,,,,
3398,EMPRESA_ID_732,EMPRESA 732,NOME FANTASIA 732,ENDERECO 732,NUMERO 732,COMPLEMENTO 732,BAIRRO 732,SAO PAULO,SP,CEP 732,PEQUENO,"R$ 501 - R$ 2,5 M",36000100.0,4 - 10,01/13/1986,MATRIZ,ATIVA,Agências de viagens,Empresa Privada,TELEFONE 1_EMPRESA_732,TELEFONE 2_EMPRESA_732,,,,WEBSITE 1_EMPRESA_732,,,,
3399,EMPRESA_ID_733,EMPRESA 733,NOME FANTASIA 733,ENDERECO 733,NUMERO 733,COMPLEMENTO 733,BAIRRO 733,SAO PAULO,SP,CEP 733,MEDIO,"R$ 501 - R$ 2,5 M",480000100.0,11 - 50,01/01/1970,MATRIZ,ATIVA,Previdência complementar fechada,Associação,TELEFONE 1_EMPRESA_733,TELEFONE 2_EMPRESA_733,TELEFONE 3_EMPRESA_733,TELEFONE 4_EMPRESA_733,TELEFONE 5_EMPRESA_733,WEBSITE 1_EMPRESA_733,,,,
3400,EMPRESA_ID_734,EMPRESA 734,NOME FANTASIA 734,ENDERECO 734,NUMERO 734,COMPLEMENTO 734,BAIRRO 734,SAO PAULO,SP,CEP 734,MICRO,"R$ 2,5 M - R$ 10 M",103000000100.0,1001 - 5000,02/19/2010,MATRIZ,ATIVA,Serviços advocatícios,Empresa Privada,TELEFONE 1_EMPRESA_734,TELEFONE 2_EMPRESA_734,TELEFONE 3_EMPRESA_734,TELEFONE 4_EMPRESA_734,,WEBSITE 1_EMPRESA_734,,,,
3401,EMPRESA_ID_735,EMPRESA 735,NOME FANTASIA 735,ENDERECO 735,NUMERO 735,COMPLEMENTO 735,BAIRRO 735,SAO PAULO,SP,CEP 735,MEDIO,"R$ 501 - R$ 2,5 M",330000100.0,11 - 50,01/28/2004,MATRIZ,ATIVA,Holdings de instituições não financeiras,Empresa Privada,TELEFONE 1_EMPRESA_735,TELEFONE 2_EMPRESA_735,,,,,,,,
3402,EMPRESA_ID_736,EMPRESA 736,NOME FANTASIA 736,ENDERECO 736,NUMERO 736,COMPLEMENTO 736,BAIRRO 736,RIBEIRAO PRETO,SP,CEP 736,MEDIO,R$ 51K - R$ 250 K,18000100.0,null,04/23/2009,MATRIZ,ATIVA,Holdings de instituições não financeiras,Empresa Privada,TELEFONE 1_EMPRESA_736,TELEFONE 2_EMPRESA_736,TELEFONE 3_EMPRESA_736,TELEFONE 4_EMPRESA_736,TELEFONE 5_EMPRESA_736,WEBSITE 1_EMPRESA_736,WEBSITE 2_EMPRESA_736,,,
3403,EMPRESA_ID_737,EMPRESA 737,NOME FANTASIA 737,ENDERECO 737,NUMERO 737,COMPLEMENTO 737,BAIRRO 737,RIO CLARO,SP,CEP 737,DEMAIS,R$ 51K - R$ 250 K,60000100.0,51 - 200,12/28/1995,MATRIZ,INAPTA,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",Empresa Privada,TELEFONE 1_EMPRESA_737,,,,,,,,,
3404,EMPRESA_ID_738,EMPRESA 738,NOME FANTASIA 738,ENDERECO 738,NUMERO 738,COMPLEMENTO 738,BAIRRO 738,SAO PAULO,SP,CEP 738,MICRO,"R$ 501 - R$ 2,5 M",400000100.0,11 - 50,07/15/2013,MATRIZ,ATIVA,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",Empresa Privada,TELEFONE 1_EMPRESA_738,,,,,,,,,
3405,EMPRESA_ID_739,EMPRESA 739,NOME FANTASIA 739,ENDERECO 739,NUMERO 739,COMPLEMENTO 739,BAIRRO 739,ARARAQUARA,SP,CEP 739,MEDIO,R$ 251 - R$ 500 K,18000100.0,11 - 50,06/24/1993,MATRIZ,ATIVA,Desenvolvimento e licenciamento de programas de computador customizáveis,Empresa Privada,TELEFONE 1_EMPRESA_739,TELEFONE 2_EMPRESA_739,TELEFONE 3_EMPRESA_739,TELEFONE 4_EMPRESA_739,TELEFONE 5_EMPRESA_739,WEBSITE 1_EMPRESA_739,,,,
3406,EMPRESA_ID_74,EMPRESA 74,NOME FANTASIA 74,ENDERECO 74,NUMERO 74,COMPLEMENTO 74,BAIRRO 74,ATIBAIA,SP,CEP 74,PEQUENO,R$ 0 - R$ 50 K,60000100.0,11 - 50,11/13/1996,MATRIZ,ATIVA,Fabricação de embalagens de material plástico,Empresa Privada,TELEFONE 1_EMPRESA_74,TELEFONE 2_EMPRESA_74,TELEFONE 3_EMPRESA_74,TELEFONE 4_EMPRESA_74,TELEFONE 5_EMPRESA_74,WEBSITE 1_EMPRESA_74,WEBSITE 2_EMPRESA_74,WEBSITE 3_EMPRESA_74,WEBSITE 4_EMPRESA_74,WEBSITE 5_EMPRESA_74
3407,EMPRESA_ID_740,EMPRESA 740,NOME FANTASIA 740,ENDERECO 740,NUMERO 740,COMPLEMENTO 740,BAIRRO 740,GUARULHOS,SP,CEP 740,GRANDE,R$ 51K - R$ 250 K,60000100.0,11 - 50,01/01/1970,MATRIZ,ATIVA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",Empresa Privada,TELEFONE 1_EMPRESA_740,TELEFONE 2_EMPRESA_740,TELEFONE 3_EMPRESA_740,TELEFONE 4_EMPRESA_740,TELEFONE 5_EMPRESA_740,WEBSITE 1_EMPRESA_740,,,,
3408,EMPRESA_ID_741,EMPRESA 741,NOME FANTASIA 741,ENDERECO 741,NUMERO 741,COMPLEMENTO 741,BAIRRO 741,JUNDIAI,SP,CEP 741,PEQUENO,"R$ 2,5 M - R$ 10 M",400000100.0,51 - 200,04/22/1993,MATRIZ,ATIVA,"Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios",Empresa Privada,TELEFONE 1_EMPRESA_741,TELEFONE 2_EMPRESA_741,TELEFONE 3_EMPRESA_741,TELEFONE 4_EMPRESA_741,TELEFONE 5_EMPRESA_741,,,,,
3409,EMPRESA_ID_742,EMPRESA 742,NOME FANTASIA 742,ENDERECO 742,NUMERO 742,COMPLEMENTO 742,BAIRRO 742,JUNDIAI,SP,CEP 742,MICRO,"R$ 501 - R$ 2,5 M",400000100.0,51 - 200,01/01/1970,MATRIZ,ATIVA,Desenvolvimento de programas de computador sob encomenda,Empresa Privada,TELEFONE 1_EMPRESA_742,TELEFONE 2_EMPRESA_742,TELEFONE 3_EMPRESA_742,TELEFONE 4_EMPRESA_742,TELEFONE 5_EMPRESA_742,WEBSITE 1_EMPRESA_742,WEBSITE 2_EMPRESA_742,,,
3410,EMPRESA_ID_743,EMPRESA 743,NOME FANTASIA 743,ENDERECO 743,NUMERO 743,COMPLEMENTO 743,BAIRRO 743,SAO PAULO,SP,CEP 743,PEQUENO,R$ 0 - R$ 50 K,480000100.0,11 - 50,01/01/1970,MATRIZ,ATIVA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",Empresa Privada,TELEFONE 1_EMPRESA_743,TELEFONE 2_EMPRESA_743,TELEFONE 3_EMPRESA_743,TELEFONE 4_EMPRESA_743,TELEFONE 5_EMPRESA_743,WEBSITE 1_EMPRESA_743,WEBSITE 2_EMPRESA_743,WEBSITE 3_EMPRESA_743,,
3411,EMPRESA_ID_744,EMPRESA 744,NOME FANTASIA 744,ENDERECO 744,NUMERO 744,COMPLEMENTO 744,BAIRRO 744,FORTALEZA,CE,CEP 744,PEQUENO,R$ 10 M - R$ 50 M,330000100.0,11 - 50,10/27/1997,MATRIZ,ATIVA,Desenvolvimento e licenciamento de programas de computador não customizáveis,Empresa Privada,TELEFONE 1_EMPRESA_744,TELEFONE 2_EMPRESA_744,,,,WEBSITE 1_EMPRESA_744,WEBSITE 2_EMPRESA_744,,,
3412,EMPRESA_ID_745,EMPRESA 745,NOME FANTASIA 745,ENDERECO 745,NUMERO 745,COMPLEMENTO 745,BAIRRO 745,SAO PAULO,SP,CEP 745,MICRO,"R$ 2,5 M - R$ 10 M",34000000100.0,null,08/14/2013,MATRIZ,ATIVA,Desenvolvimento de programas de computador sob encomenda,Empresa Privada,TELEFONE 1_EMPRESA_745,TELEFONE 2_EMPRESA_745,TELEFONE 3_EMPRESA_745,,,WEBSITE 1_EMPRESA_745,WEBSITE 2_EMPRESA_745,WEBSITE 3_EMPRESA_745,,
3413,EMPRESA_ID_746,EMPRESA 746,NOME FANTASIA 746,ENDERECO 746,NUMERO 746,COMPLEMENTO 746,BAIRRO 746,SAO PAULO,SP,CEP 746,MICRO,R$ 0 - R$ 50 K,6500000100.0,201 - 500,01/01/1970,MATRIZ,ATIVA,Desenvolvimento de programas de computador sob encomenda,Empresa Privada,TELEFONE 1_EMPRESA_746,,,,,,,,,
3414,EMPRESA_ID_747,EMPRESA 747,NOME FANTASIA 747,ENDERECO 747,NUMERO 747,COMPLEMENTO 747,BAIRRO 747,CURITIBA,PR,CEP 747,DEMAIS,"R$ 2,5 M - R$ 10 M",18000100.0,51 - 200,01/01/1970,FILIAL,ATIVA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Empresa Privada,TELEFONE 1_EMPRESA_747,TELEFONE 2_EMPRESA_747,,,,,,,,
3415,EMPRESA_ID_748,EMPRESA 748,NOME FANTASIA 748,ENDERECO 748,NUMERO 748,COMPLEMENTO 748,BAIRRO 748,SAO PAULO,SP,CEP 748,MEDIO,"R$ 501 - R$ 2,5 M",18000100.0,4 - 10,01/01/1970,MATRIZ,ATIVA,"Comércio varejista de artigos de tapeçaria, cortinas e persianas",Empresa Privada,TELEFONE 1_EMPRESA_748,TELEFONE 2_EMPRESA_748,,,,WEBSITE 1_EMPRESA_748,WEBSITE 2_EMPRESA_748,WEBSITE 3_EMPRESA_748,,
